startsecond	text
408.476	it's the end of next year,
410.95	and it has been an absolutely amazing year
414.172	for you and the people you care about.
417.391	What three to five things did you do
417.391	that made it so amazing?
422.839	So you can write next
422.839	year's family holiday letter now.
427.789	Don't send it.
429.006	(Laughter)
430.046	Please, don't send it.
433.049	But you can write it.
434.463	And now, between the performance
434.463	review and the family holiday letter,
438.201	we have a list of six to ten goals
438.201	we can work on in the next year.
441.462	And now we need to break
441.462	these down into doable steps.
444.285	So maybe you want
444.285	to write a family history.
446.517	First, you can read
446.517	some other family histories,
448.794	get a sense for the style.
450.08	Then maybe think about the questions
450.08	you want to ask your relatives,
453.311	set up appointments to interview them.
455.184	Or maybe you want to run a 5K.
456.669	So you need to find a race and sign up,
456.669	figure out a training plan,
459.854	and dig those shoes
459.854	out of the back of the closet.
462.251	And then -- this is key --
464.217	we treat our priorities as the equivalent
464.217	of that broken water heater,
468.336	by putting them into our schedules first.
471.879	We do this by thinking through our weeks
471.879	before we are in them.
476.663	I find a really good time to do this
476.663	is Friday afternoons.
480.885	Friday afternoon is what
480.885	an economist might call
483.457	"a ""low opportunity cost"" time."
486.764	Most of us are not sitting there
486.764	on Friday afternoons saying,
489.688	"""I am excited to make progress"
491.591	toward my personal
491.591	and professional priorities
493.911	"right now."""
495.089	(Laughter)
496.129	But we are willing to think
496.129	about what those should be.
498.77	So take a little bit
498.77	of time Friday afternoon,
500.999	make yourself a three-category priority
500.999	list: career, relationships, self.
508.382	Making a three-category list reminds us
511.604	that there should be something
511.604	in all three categories.
515.118	Career, we think about;
516.398	relationships, self --
517.929	not so much.
519.272	But anyway, just a short list,
521.194	two to three items in each.
523.013	Then look out over the whole
523.013	of the next week,
525.418	and see where you can plan them in.
528.171	Where you plan them in is up to you.
530.205	I know this is going to be more
530.205	complicated for some people than others.
533.691	I mean, some people's lives
533.691	are just harder than others.
537.674	It is not going to be easy
537.674	to find time to take that poetry class
540.967	if you are caring for multiple
540.967	children on your own.
544.058	I get that.
545.253	And I don't want to minimize
545.253	anyone's struggle.
547.484	But I do think that the numbers
547.484	I am about to tell you are empowering.
552.906	There are 168 hours in a week.
557.962	Twenty-four times seven is 168 hours.
563.295	That is a lot of time.
566.627	If you are working a full-time
566.627	job, so 40 hours a week,
569.842	sleeping eight hours a night,
569.842	so 56 hours a week --
572.958	that leaves 72 hours for other things.
576.622	That is a lot of time.
578.956	You say you're working 50 hours a week,
580.865	maybe a main job and a side hustle.
582.835	Well, that leaves 62 hours
582.835	for other things.
585.329	You say you're working 60 hours.
587.253	Well, that leaves 52 hours
587.253	for other things.
589.705	You say you're working more than 60 hours.
591.771	Well, are you sure?
593.352	(Laughter)
595.11	There was once a study comparing
595.11	people's estimated work weeks
598.04	with time diaries.
599.459	They found that people claiming
602.159	were off by about 25 hours.
604.287	(Laughter)
606.005	You can guess in which direction, right?
609.567	Anyway, in 168 hours a week,
611.804	I think we can find time
611.804	for what matters to you.
614.792	If you want to spend
614.792	more time with your kids,
617.014	you want to study more
617.014	for a test you're taking,
619.343	you want to exercise for three hours
619.343	and volunteer for two,
622.712	you can.
623.89	And that's even if you're working
623.89	way more than full-time hours.
627.885	So we have plenty of time, which is great,
629.961	because guess what?
631.211	We don't even need that much
631.211	time to do amazing things.
634.486	But when most of us have
634.486	bits of time, what do we do?
637.708	Pull out the phone, right?
639.826	Start deleting emails.
642.381	Otherwise, we're puttering
642.381	around the house
644.492	or watching TV.
646.114	But small moments can have great power.
649.657	You can use your bits of time
652.094	for bits of joy.
655.195	Maybe it's choosing to read
655.195	something wonderful on the bus
658.088	on the way to work.
659.476	I know when I had a job
659.476	that required two bus rides
661.899	and a subway ride every morning,
663.468	I used to go to the library
663.468	on weekends to get stuff to read.
666.395	It made the whole experience
666.395	almost, almost, enjoyable.
671.857	Breaks at work can be used
671.857	for meditating or praying.
675.434	If family dinner is out
675.434	because of your crazy work schedule,
678.652	maybe family breakfast
678.652	could be a good substitute.
681.89	It's about looking at
681.89	the whole of one's time
685.044	and seeing where the good stuff can go.
688.504	I truly believe this.
691.054	There is time.
694.981	Even if we are busy,
697.223	we have time for what matters.
699.752	And when we focus on what matters,
702.312	we can build the lives we want
704.765	in the time we've got.
706.638	Thank you.
707.817	(Applause)
