startsecond	text
468.17	minute pirate bug --
471.711	"""minute,"" because it is rather small."
474.314	Here you can see the adult,
474.314	black, and two young ones.
477.757	And again, in action.
479.326	This adult pierces the thrips,
482.874	sucking it within just several minutes,
485.144	going to the other prey,
485.144	continuing all over the place.
488.398	And if we spread those minute
488.398	pirate bugs, the good ones,
492.717	for example, in a sweet pepper plot,
495.637	they go to the flowers.
497.23	And look -- this flower is flooded
497.23	with predatory bugs, with the good ones,
502.338	after wiping out the bad ones, the thrips.
505.56	So this is a very positive situation.
508.168	No harm to the developing fruit.
508.168	No harm to the fruit set.
511.492	Everything is just fine
511.492	under these circumstances.
515.305	But again, the question is,
516.79	here you saw them on a one-to-one basis --
516.79	the pest, the natural enemy.
521.357	What we do is actually this.
524.804	In Northeast Israel,
524.804	in Kibbutz Sde Eliyahu,
528.257	there is a facility that mass-produces
528.257	those natural enemies.
532.971	In other words, what we do there
532.971	is amplify the natural control,
539.473	or the biological control phenomenon.
541.474	And in 30,000 square meters
541.474	of state-of-the-art greenhouses,
546.375	there, we are mass-producing
546.375	those predatory mites,
549.703	those minute pirate bugs,
551.422	those parasitic wasps, etc.
554.342	Many different parts.
555.693	By the way, they have
555.693	a very nice landscape --
557.973	you see the Jordanian Mountains
557.973	on the one hand,
560.373	and the Jordan Valley on the other hand,
562.374	and a good, mild winter
562.374	and a nice, hot summer,
566.451	which is an excellent condition
566.451	to mass-produce those creatures.
570.47	And by the way, mass-production --
570.47	it is not genetic manipulation.
574.734	There are no GMOs -- genetically
574.734	modified organisms -- whatsoever.
578.805	We take them from nature,
580.56	and the only thing that we do
580.56	is give them the optimal conditions,
584.881	under the greenhouses
584.881	or in the climate rooms,
587.56	in order to proliferate,
587.56	multiply and reproduce.
591.627	And that's what we get.
593.342	You see under a microscope.
595.223	You see in the upper left corner?
595.223	You see a single predatory mite.
598.391	And this is the whole bunch
598.391	of predatory mites.
601.81	You see this ampul. You see this one.
604.154	I have one gram of those predatory mites.
607.651	One gram is 80,000 individuals.
	to control one acre,
617.373	4,000 square meters,
619.235	of a strawberry plot
621.112	against spider mites for the whole season
624.065	of almost one year.
626.242	And we can produce
626.242	from this, believe you me,
629.814	several dozens of kilograms
629.814	on an annual basis.
634.24	So this is what I call
634.24	amplification of the phenomenon.
638.472	And no, we do not disrupt the balance.
642.295	On the contrary,
643.56	because we bring it to every cultural plot
646.467	where the balance was already disrupted
649.244	by the chemicals.
650.56	Here we come with those natural enemies
652.461	in order to reverse
652.461	a little bit of the wheel
655.392	and to bring more natural balance
655.392	to the agricultural plot
659.398	by reducing those chemicals.
661.263	That's the whole idea.
662.842	And what is the impact?
664.304	In this table, you can
664.304	actually see what is an impact
667.56	of a successful biological
667.56	control by good bugs.
671.908	For example, in Israel, where we employ
671.908	more than 1,000 hectares --
681	of biological pests
681	controlling sweet pepper
683.649	under protection,
	were actually reduced.
688.876	And Israeli strawberries, even more --
693.183	especially those aimed
693.183	against pest mites in strawberries.
698.106	So the impact is very strong.
701.244	And there goes the question,
703.416	especially if you ask
703.416	growers, agriculturists:
706.417	Why biological control?
708.134	Why good bugs?
709.936	By the way, the number of answers you get
712.726	equals the number of people you ask.
716.314	But if we go, for example,
716.314	to this place, Southeast Israel,
720.896	the Arava area
720.896	above the Great Rift Valley,
724.396	where the pearl of Israeli
724.396	agriculture is located,
729.465	especially under greenhouse conditions,
729.465	or under screenhouse conditions --
733.082	if you drive all the way
733.082	to Eilat, you see this
735.895	just in the middle of the desert.
737.832	And if you zoom in,
739.365	you can definitely watch this:
741.456	grandparents with their grandchildren,
743.667	distributing the natural
743.667	enemies, the good bugs,
746.56	instead of wearing special clothes
748.957	and gas masks and applying chemicals.
751.745	So safety, with respect
751.745	to the application,
754.355	is the number one answer
754.355	that we get from growers,
757.798	"for ""Why biological control?"""
760.949	Number two, many growers
760.949	are, in fact, petrified
764.943	by the idea of resistance,
768.15	that the pests will become
768.15	resistant to the chemicals,
772.727	just like in our case, that bacteria
772.727	becomes resistant to antibiotics.
776.56	It's the same, and it can
776.56	happen very quickly.
780.168	Fortunately, in either biological control
780.168	or even natural control,
784.56	resistance is extremely rare.
788.2	It hardly happens.
789.773	Because this is evolution,
789.773	this is the natural ratio,
793.149	unlike resistance, which happens
793.149	in the case of chemicals.
797.027	And thirdly, public demand.
800.496	The more the public demands
800.496	the reduction of chemicals,
805.324	the more growers become aware of the fact
809.193	that they should, wherever they can
809.193	and wherever possible,
811.959	replace the chemical control
811.959	with biological control.
815.994	Even here, there is another grower,
818.08	you see, very interested in the bugs,
818.08	the bad ones and the good ones,
821.831	wearing this magnifier
821.831	already on her head,
824.05	just walking safely in her crop.
827.127	Finally, I want to get to my vision,
830.411	or, in fact, to my dream.
832.871	Because, you see, this is the reality.
834.918	Have a look at the gap.
836.418	If we take the overall turnover
838.56	of the biocontrol industry worldwide,
841.029	it's 250 million dollars.
844.022	And look at the overall pesticide industry
847.14	in all the crops throughout the world.
849.337	I think it's times 100
849.337	or something like that.
852.232	Twenty-five billion.
853.962	So there is a huge gap to bridge.
857.56	So actually, how can we do it?
859.248	How can we bridge, or let's say,
859.248	narrow, this gap over the years?
864.152	First of all, we need to find more robust,
867.924	good and reliable biological solutions,
870.56	more good bugs that we can
870.56	either mass-produce
875.207	or actually conserve in the field.
878.273	Secondly, to create even more intensive
878.273	and strict public demand
882.883	for the reduction of chemicals
882.883	in agricultural fresh produce.
886.976	And thirdly, also to increase
886.976	awareness by the growers
890.758	to the potential of this industry.
893.56	And this gap really narrows.
896.083	Step by step, it does narrow.
899.817	So I think my last slide is:
902.046	All we are saying --
902.046	we can actually sing it --
904.335	Give nature a chance.
906.153	I'm saying it on behalf
906.153	of all the biocontrol practitioners
909.343	and implementers,
910.681	in Israel and abroad,
912.926	really give nature a chance.
914.982	Thank you.
916.165	(Applause)
