startsecond	text
504.091	and so basically its genome is alive, it's just unevenly distributed.
509.665	So what they're doing is working with seven breeds
512.079	of primitive, hardy-looking cattle like that Maremmana primitivo on the top there
516.834	to rebuild, over time, with selective back-breeding,
520.299	the aurochs.
522.362	Now, re-wilding is moving faster in Korea
525.395	than it is in America,
527.254	and so the plan is, with these re-wilded areas all over Europe,
530.914	they will introduce the aurochs to do its old job,
534.122	its old ecological role,
536.064	of clearing the somewhat barren, closed-canopy forest
539.323	so that it has these biodiverse meadows in it.
543.134	Another amazing story
544.949	came from Alberto Fernández-Arias.
548.347	Alberto worked with the bucardo in Spain.
551.666	The last bucardo was a female named Celia
554.499	who was still alive, but then they captured her,
559.062	they got a little bit of tissue from her ear,
561.474	they cryopreserved it in liquid nitrogen,
564.658	released her back into the wild,
566.444	but a few months later, she was found dead under a fallen tree.
570.194	They took the DNA from that ear,
572.802	they planted it as a cloned egg in a goat,
576.242	the pregnancy came to term,
578.316	and a live baby bucardo was born.
580.531	It was the first de-extinction in history.
583.379	(Applause)
586.922	It was short-lived.
588.149	Sometimes interspecies clones have respiration problems.
591.787	This one had a malformed lung and died after 10 minutes,
594.828	but Alberto was confident that
597.908	cloning has moved along well since then,
600.308	and this will move ahead, and eventually
601.847	there will be a population of bucardos
603.854	back in the mountains in northern Spain.
607.111	Cryopreservation pioneer of great depth is Oliver Ryder.
610.937	At the San Diego zoo, his frozen zoo
613.324	has collected the tissues from over 1,000 species
617.275	over the last 35 years.
620.253	Now, when it's frozen that deep,
622.284	minus 196 degrees Celsius,
625.004	the cells are intact and the DNA is intact.
627.636	They're basically viable cells,
629.713	so someone like Bob Lanza at Advanced Cell Technology
633.341	took some of that tissue from an endangered animal
636.556	called the Javan banteng, put it in a cow,
638.75	the cow went to term, and what was born
641.8	was a live, healthy baby Javan banteng,
646.881	who thrived and is still alive.
650.284	The most exciting thing for Bob Lanza
653.06	is the ability now to take any kind of cell
655.748	with induced pluripotent stem cells
658.196	and turn it into germ cells, like sperm and eggs.
662.169	So now we go to Mike McGrew
664.452	who is a scientist at Roslin Institute in Scotland,
667.948	and Mike's doing miracles with birds.
670.252	So he'll take, say, falcon skin cells, fibroblast,
673.772	turn it into induced pluripotent stem cells.
676.56	Since it's so pluripotent, it can become germ plasm.
679.99	He then has a way to put the germ plasm
682.246	into the embryo of a chicken egg
685.79	so that that chicken will have, basically,
689.061	the gonads of a falcon.
690.902	You get a male and a female each of those,
692.816	and out of them comes falcons.
695.757	(Laughter)
697.716	Real falcons out of slightly doctored chickens.
702.841	Ben Novak was the youngest scientist at the meeting.
705.318	He showed how all of this can be put together.
707.747	The sequence of events: he'll put together the genomes
710.293	of the band-tailed pigeon and the passenger pigeon,
712.671	he'll take the techniques of George Church
715.621	and get passenger pigeon DNA,
717.902	the techniques of Robert Lanza and Michael McGrew,
720.587	get that DNA into chicken gonads,
722.846	and out of the chicken gonads get passenger pigeon eggs, squabs,
727.065	and now you're getting a population of passenger pigeons.
730.551	It does raise the question of,
732.495	they're not going to have passenger pigeon parents
734.468	to teach them how to be a passenger pigeon.
737.094	So what do you do about that?
739.35	Well birds are pretty hard-wired, as it happens,
742.023	so most of that is already in their DNA,
744.39	but to supplement it, part of Ben's idea
747.174	is to use homing pigeons
748.83	to help train the young passenger pigeons how to flock
752	and how to find their way to their old nesting grounds
754.734	and feeding grounds.
757.883	There were some conservationists,
759.521	really famous conservationists like Stanley Temple,
762.597	who is one of the founders of conservation biology,
765.213	and Kate Jones from the IUCN, which does the Red List.
769.869	They're excited about all this,
771.83	but they're also concerned that it might be competitive
774.333	with the extremely important efforts to protect
777.371	endangered species that are still alive,
779.581	that haven't gone extinct yet.
781.427	You see, you want to work on protecting the animals out there.
783.8	You want to work on getting the market for ivory in Asia down
788.029	so you're not using 25,000 elephants a year.
791.907	But at the same time, conservation biologists are realizing
794.957	that bad news bums people out.
797.541	And so the Red List is really important, keep track of
800.266	what's endangered and critically endangered, and so on.
803.59	But they're about to create what they call a Green List,
806.615	and the Green List will have species that are doing fine, thank you,
810.997	species that were endangered, like the bald eagle,
813.301	but they're much better off now, thanks to everybody's good work,
816.916	and protected areas around the world
819.082	that are very, very well managed.
820.843	So basically, they're learning how to build on good news.
824.946	And they see reviving extinct species
828.057	as the kind of good news you might be able to build on.
830.937	Here's a couple related examples.
834.262	Captive breeding will be a major part of bringing back these species.
837.473	The California condor was down to 22 birds in 1987.
840.889	Everybody thought is was finished.
842.598	Thanks to captive breeding at the San Diego Zoo,
845.418	there's 405 of them now, 226 are out in the wild.
849.438	That technology will be used on de-extincted animals.
853.647	Another success story is the mountain gorilla in Central Africa.
857.114	In 1981, Dian Fossey was sure they were going extinct.
860.497	There were just 254 left.
862.53	Now there are 880. They're increasing in population
866.069	by three percent a year.
868.162	The secret is, they have an eco-tourism program,
871.553	which is absolutely brilliant.
873.222	So this photograph was taken last month by Ryan
875.857	with an iPhone.
878.633	That's how comfortable these wild gorillas are with visitors.
882.948	Another interesting project, though it's going to need some help,
886.683	is the northern white rhinoceros.
888.594	There's no breeding pairs left.
890.555	But this is the kind of thing that
892.725	a wide variety of DNA for this animal is available in the frozen zoo.
896.865	A bit of cloning, you can get them back.
899.66	So where do we go from here?
901.85	These have been private meetings so far.
903.514	I think it's time for the subject to go public.
906.171	What do people think about it?
907.638	You know, do you want extinct species back?
909.717	Do you want extinct species back?
912.569	(Applause)
917.835	Tinker Bell is going to come fluttering down.
920.331	It is a Tinker Bell moment,
921.545	because what are people excited about with this?
923.941	What are they concerned about?
925.992	We're also going to push ahead with the passenger pigeon.
928.439	So Ben Novak, even as we speak, is joining the group
932.209	that Beth Shapiro has at UC Santa Cruz.
935.53	They're going to work on the genomes
936.918	of the passenger pigeon and the band-tailed pigeon.
939.205	As that data matures, they'll send it to George Church,
943.114	who will work his magic, get passenger pigeon DNA out of that.
947.009	We'll get help from Bob Lanza and Mike McGrew
949.853	to get that into germ plasm that can go into chickens
952.92	that can produce passenger pigeon squabs
955.488	that can be raised by band-tailed pigeon parents,
957.952	and then from then on, it's passenger pigeons all the way,
960.208	maybe for the next six million years.
963.344	You can do the same thing, as the costs come down,
965.659	for the Carolina parakeet, for the great auk,
968.881	for the heath hen, for the ivory-billed woodpecker,
971.676	for the Eskimo curlew, for the Caribbean monk seal,
973.782	for the woolly mammoth.
976.648	Because the fact is, humans have made a huge hole
979.124	in nature in the last 10,000 years.
982.214	We have the ability now,
984.253	and maybe the moral obligation, to repair some of the damage.
989.117	Most of that we'll do by expanding and protecting wildlands,
993.665	by expanding and protecting
995.334	the populations of endangered species.
999.861	But some species
1002.016	that we killed off totally
1007.199	we could consider bringing back
1010.513	to a world that misses them.
1013.68	Thank you.
1015.89	(Applause)
1027.088	Chris Anderson: Thank you.
1028.942	I've got a question.
1030.754	So, this is an emotional topic. Some people stand.
1035.504	I suspect there are some people out there sitting,
1038.36	kind of asking tormented questions, almost, about,
1041.369	well, wait, wait, wait, wait, wait, wait a minute,
1043.279	there's something wrong with mankind
1046.376	interfering in nature in this way.
1049.856	There's going to be unintended consequences.
1053.328	You're going to uncork some sort of Pandora's box
1056.105	of who-knows-what. Do they have a point?
1060.091	Stewart Brand: Well, the earlier point is
1061.591	we interfered in a big way by making these animals go extinct,
1065.142	and many of them were keystone species,
1067.683	and we changed the whole ecosystem they were in
1070.192	by letting them go.
1071.985	Now, there's the shifting baseline problem, which is,
1074.566	so when these things come back,
1076.104	they might replace some birds that are there
1078.395	that people really know and love.
1080.789	I think that's, you know, part of how it'll work.
1083.536	This is a long, slow process --
1086.421	One of the things I like about it, it's multi-generation.
1088.655	We will get woolly mammoths back.
1090.712	CA: Well it feels like both the conversation
1092.488	and the potential here are pretty thrilling.
1094.776	Thank you so much for presenting. SB: Thank you.
1096.49	CA: Thank you. (Applause)
