startsecond	text
593.33	♫ I found a new friend ♫
596.33	♫ underneath my pillow. ♫
599.33	♫ Come on and wreck my car ♫
602.33	♫ Come on and wreck my car ♫
605.33	♫ Come on and wreck my car ♫
607.33	♫ Come on and wreck my car ♫
611.33	♫ Aren't you the guy who hit me in the eye? ♫
614.33	♫ Aren't you the guy who hit me in the eye? ♫
618.33	♫ Please pass the milk, please. ♫
621.33	♫ Please pass the milk, please. ♫
624.33	♫ Please pass the milk, please. ♫
627.33	♫ Leave me alone, leave me alone. ♫
632.33	♫ Who's knocking on the wall? ♫
637.33	♫ All alone, all alone. ♫
641.33	♫ All by myself. ♫
645.33	♫ What's that blue thing doing here? ♫
651.33	♫ Something grabbed ahold of my hand ♫
653.33	♫ I didn't know what had my hand ♫
656.33	♫ but that's when all my troubles began. ♫
662.33	♫ I don't understand you ♫
664.33	♫ I don't understand you ♫
666.33	♫ I cannot understand you ♫
667.33	♫ I cannot understand you ♫
669.33	♫ I don't understand the things you say ♫
672.33	♫ I can't understand a single word ♫
674.33	♫ I don't understand you ♫
677.33	♫ I don't understand you ♫
678.33	♫ I just don't understand you ♫
679.33	♫ I don't understand you ♫
681.33	♫ I do not understand you ♫
683.33	♫ Don't understand you ♫
685.33	♫ Don't understand you ♫
687.33	♫ I turn around ♫
689.33	♫ See the sound ♫
690.33	♫ Turn around and see the thing ♫
691.33	♫ that made the sound. ♫
693.33	♫ Mysterious whisper ♫
700.33	♫ Mysterious whisper ♫
705.33	♫ Mysterious whisper ♫
710.33	♫ Mysterious whisper ♫
717.33	♫ The day that love came to play. ♫
725.33	♫ I'm having a heart attack ♫
731.33	♫ I'm having a heart attack ♫
735.33	♫ I'm having a heart attack ♫
742.33	♫ I'm having a ... ♫
748.33	♫ Fingertips ♫
753.33	♫ Fingertips ♫
756.33	♫ I walk along darkened corridors ♫
770.33	♫ And I walk along darkened corridors ♫
786.33	"Thank you very much -- ""Fingertips."""
789.33	(Applause)
793.33	♫ We're taking calls -- from the dead. ♫
795.33	♫ We're taking calls -- from the dead. ♫
798.33	♫ We're taking phone calls from the dead. ♫
802.33	♫ They're calling from beyond the grave. ♫
